NN;flatFileRowCounterr;nMaxx;tSeqDB;bTermDB;vertexDBVertex;vertexDegreeDB;vertexScalarDB;vertexDB;targetEvaluate
5;2;9;2;4;1 1 2 0 0;2;1;1 1 2 0 0;32
5;2;9;2;4;0 42 0 0 0;0;42;0 42 0 0 0;32
5;2;9;2;4;1 -7 1 0 0;1;-7;1 -7 1 0 0;32
5;3;9;4;4;1 -7 1 0 0;1;-7;1 -7 1 0 0;32
5;3;9;4;4;1 1 2 0 0;2;1;1 1 2 0 0;32
5;3;9;4;4;0 56 0 0 0;0;56;0 56 0 0 0;32
5;3;9;4;4;1 -8 1 0 0;1;-8;1 -8 1 0 0;32
5;4;9;8;4;1 -8 1 0 0;1;-8;1 -8 1 0 0;32
5;4;9;8;4;1 1 2 0 0;2;1;1 1 2 0 0;32
5;4;9;8;4;0 72 0 0 0;0;72;0 72 0 0 0;32
5;4;9;8;4;1 -9 1 0 0;1;-9;1 -9 1 0 0;32
6;-1;9;1;1;0 7 -1 0 0;-1;7;0 7 -1 0 0;64
6;0;9;1;3;1 -3 1 0 0;1;-3;1 -3 1 0 0;64
6;0;9;1;3;1 1 2 0 0;2;1;1 1 2 0 0;64
6;0;9;1;3;0 12 0 0 0;0;12;0 12 0 0 0;64
6;0;9;1;3;1 -4 1 0 0;1;-4;1 -4 1 0 0;64
6;1;9;1;3;1 -4 1 0 0;1;-4;1 -4 1 0 0;64
6;1;9;1;3;1 1 2 0 0;2;1;1 1 2 0 0;64
6;1;9;1;3;0 20 0 0 0;0;20;0 20 0 0 0;64
6;1;9;1;3;1 -5 1 0 0;1;-5;1 -5 1 0 0;64
6;2;9;2;3;1 -5 1 0 0;1;-5;1 -5 1 0 0;64
6;2;9;2;3;1 1 2 0 0;2;1;1 1 2 0 0;64
6;2;9;2;3;0 30 0 0 0;0;30;0 30 0 0 0;64
6;2;9;2;3;1 -6 1 0 0;1;-6;1 -6 1 0 0;64
6;3;9;4;3;1 -6 1 0 0;1;-6;1 -6 1 0 0;64
6;3;9;4;3;1 1 2 0 0;2;1;1 1 2 0 0;64
6;3;9;4;3;0 42 0 0 0;0;42;0 42 0 0 0;64
6;3;9;4;3;1 -7 1 0 0;1;-7;1 -7 1 0 0;64
6;4;9;8;3;1 -7 1 0 0;1;-7;1 -7 1 0 0;64
6;4;9;8;3;1 1 2 0 0;2;1;1 1 2 0 0;64
6;4;9;8;3;0 56 0 0 0;0;56;0 56 0 0 0;64
6;4;9;8;3;1 -8 1 0 0;1;-8;1 -8 1 0 0;64
6;5;9;16;3;1 -8 1 0 0;1;-8;1 -8 1 0 0;64
6;5;9;16;3;1 1 2 0 0;2;1;1 1 2 0 0;64
6;5;9;16;3;0 72 0 0 0;0;72;0 72 0 0 0;64
6;5;9;16;3;1 -9 1 0 0;1;-9;1 -9 1 0 0;64
7;-1;9;1;1;0 8 -1 0 0;-1;8;0 8 -1 0 0;128
7;0;9;1;2;1 -2 1 0 0;1;-2;1 -2 1 0 0;128
7;0;9;1;2;1 1 2 0 0;2;1;1 1 2 0 0;128
7;0;9;1;2;0 6 0 0 0;0;6;0 6 0 0 0;128
7;0;9;1;2;1 -3 1 0 0;1;-3;1 -3 1 0 0;128
7;1;9;1;2;1 -3 1 0 0;1;-3;1 -3 1 0 0;128
7;1;9;1;2;1 1 2 0 0;2;1;1 1 2 0 0;128
7;1;9;1;2;0 12 0 0 0;0;12;0 12 0 0 0;128
7;1;9;1;2;1 -4 1 0 0;1;-4;1 -4 1 0 0;128
7;2;9;2;2;1 -4 1 0 0;1;-4;1 -4 1 0 0;128
7;2;9;2;2;1 1 2 0 0;2;1;1 1 2 0 0;128
7;2;9;2;2;0 20 0 0 0;0;20;0 20 0 0 0;128
7;2;9;2;2;1 -5 1 0 0;1;-5;1 -5 1 0 0;128
7;3;9;4;2;1 -5 1 0 0;1;-5;1 -5 1 0 0;128
7;3;9;4;2;1 1 2 0 0;2;1;1 1 2 0 0;128
7;3;9;4;2;0 30 0 0 0;0;30;0 30 0 0 0;128
7;3;9;4;2;1 -6 1 0 0;1;-6;1 -6 1 0 0;128
7;4;9;8;2;1 -6 1 0 0;1;-6;1 -6 1 0 0;128
7;4;9;8;2;1 1 2 0 0;2;1;1 1 2 0 0;128
7;4;9;8;2;0 42 0 0 0;0;42;0 42 0 0 0;128
7;4;9;8;2;1 -7 1 0 0;1;-7;1 -7 1 0 0;128
7;5;9;16;2;1 -7 1 0 0;1;-7;1 -7 1 0 0;128
7;5;9;16;2;1 1 2 0 0;2;1;1 1 2 0 0;128
7;5;9;16;2;0 56 0 0 0;0;56;0 56 0 0 0;128
7;5;9;16;2;1 -8 1 0 0;1;-8;1 -8 1 0 0;128
7;6;9;32;2;1 -8 1 0 0;1;-8;1 -8 1 0 0;128
7;6;9;32;2;1 1 2 0 0;2;1;1 1 2 0 0;128
7;6;9;32;2;0 72 0 0 0;0;72;0 72 0 0 0;128
7;6;9;32;2;1 -9 1 0 0;1;-9;1 -9 1 0 0;128
8;-1;9;1;1;0 9 -1 0 0;-1;9;0 9 -1 0 0;256
8;0;9;1;1;1 -1 1 0 0;1;-1;1 -1 1 0 0;256
8;0;9;1;1;1 1 2 0 0;2;1;1 1 2 0 0;256
8;0;9;1;1;0 2 0 0 0;0;2;0 2 0 0 0;256
8;0;9;1;1;1 -2 1 0 0;1;-2;1 -2 1 0 0;256
8;1;9;1;1;1 -2 1 0 0;1;-2;1 -2 1 0 0;256
8;1;9;1;1;1 1 2 0 0;2;1;1 1 2 0 0;256
8;1;9;1;1;0 6 0 0 0;0;6;0 6 0 0 0;256
8;1;9;1;1;1 -3 1 0 0;1;-3;1 -3 1 0 0;256
8;2;9;2;1;1 -3 1 0 0;1;-3;1 -3 1 0 0;256
8;2;9;2;1;1 1 2 0 0;2;1;1 1 2 0 0;256
8;2;9;2;1;0 12 0 0 0;0;12;0 12 0 0 0;256
8;2;9;2;1;1 -4 1 0 0;1;-4;1 -4 1 0 0;256
8;3;9;4;1;1 -4 1 0 0;1;-4;1 -4 1 0 0;256
8;3;9;4;1;1 1 2 0 0;2;1;1 1 2 0 0;256
8;3;9;4;1;0 20 0 0 0;0;20;0 20 0 0 0;256
8;3;9;4;1;1 -5 1 0 0;1;-5;1 -5 1 0 0;256
8;4;9;8;1;1 -5 1 0 0;1;-5;1 -5 1 0 0;256
8;4;9;8;1;1 1 2 0 0;2;1;1 1 2 0 0;256
8;4;9;8;1;0 30 0 0 0;0;30;0 30 0 0 0;256
8;4;9;8;1;1 -6 1 0 0;1;-6;1 -6 1 0 0;256
8;5;9;16;1;1 -6 1 0 0;1;-6;1 -6 1 0 0;256
8;5;9;16;1;1 1 2 0 0;2;1;1 1 2 0 0;256
8;5;9;16;1;0 42 0 0 0;0;42;0 42 0 0 0;256
8;5;9;16;1;1 -7 1 0 0;1;-7;1 -7 1 0 0;256
8;6;9;32;1;1 -7 1 0 0;1;-7;1 -7 1 0 0;256
8;6;9;32;1;1 1 2 0 0;2;1;1 1 2 0 0;256
8;6;9;32;1;0 56 0 0 0;0;56;0 56 0 0 0;256
8;6;9;32;1;1 -8 1 0 0;1;-8;1 -8 1 0 0;256
8;7;9;64;1;1 -8 1 0 0;1;-8;1 -8 1 0 0;256
8;7;9;64;1;1 1 2 0 0;2;1;1 1 2 0 0;256
8;7;9;64;1;0 72 0 0 0;0;72;0 72 0 0 0;256
8;7;9;64;1;1 -9 1 0 0;1;-9;1 -9 1 0 0;256
2;-1;10;1;1;0 3 -1 0 0;-1;3;0 3 -1 0 0;4
2;0;10;1;8;1 -8 1 0 0;1;-8;1 -8 1 0 0;4
2;0;10;1;8;1 1 2 0 0;2;1;1 1 2 0 0;4
2;0;10;1;8;0 72 0 0 0;0;72;0 72 0 0 0;4
2;0;10;1;8;1 -9 1 0 0;1;-9;1 -9 1 0 0;4
2;1;10;1;8;1 -9 1 0 0;1;-9;1 -9 1 0 0;4
2;1;10;1;8;1 1 2 0 0;2;1;1 1 2 0 0;4
2;1;10;1;8;0 90 0 0 0;0;90;0 90 0 0 0;4
2;1;10;1;8;1 -10 1 0 0;1;-10;1 -10 1 0 0;4
3;-1;10;1;1;0 4 -1 0 0;-1;4;0 4 -1 0 0;8
3;0;10;1;7;1 -7 1 0 0;1;-7;1 -7 1 0 0;8
3;0;10;1;7;1 1 2 0 0;2;1;1 1 2 0 0;8
3;0;10;1;7;0 56 0 0 0;0;56;0 56 0 0 0;8
3;0;10;1;7;1 -8 1 0 0;1;-8;1 -8 1 0 0;8
3;1;10;1;7;1 -8 1 0 0;1;-8;1 -8 1 0 0;8
3;1;10;1;7;1 1 2 0 0;2;1;1 1 2 0 0;8
3;1;10;1;7;0 72 0 0 0;0;72;0 72 0 0 0;8
3;1;10;1;7;1 -9 1 0 0;1;-9;1 -9 1 0 0;8
3;2;10;2;7;1 -9 1 0 0;1;-9;1 -9 1 0 0;8
3;2;10;2;7;1 1 2 0 0;2;1;1 1 2 0 0;8
3;2;10;2;7;0 90 0 0 0;0;90;0 90 0 0 0;8
3;2;10;2;7;1 -10 1 0 0;1;-10;1 -10 1 0 0;8
4;-1;10;1;1;0 5 -1 0 0;-1;5;0 5 -1 0 0;16
4;0;10;1;6;1 -6 1 0 0;1;-6;1 -6 1 0 0;16
4;0;10;1;6;1 1 2 0 0;2;1;1 1 2 0 0;16
4;0;10;1;6;0 42 0 0 0;0;42;0 42 0 0 0;16
4;0;10;1;6;1 -7 1 0 0;1;-7;1 -7 1 0 0;16
4;1;10;1;6;1 -7 1 0 0;1;-7;1 -7 1 0 0;16
4;1;10;1;6;1 1 2 0 0;2;1;1 1 2 0 0;16
4;1;10;1;6;0 56 0 0 0;0;56;0 56 0 0 0;16
4;1;10;1;6;1 -8 1 0 0;1;-8;1 -8 1 0 0;16
4;2;10;2;6;1 -8 1 0 0;1;-8;1 -8 1 0 0;16
4;2;10;2;6;1 1 2 0 0;2;1;1 1 2 0 0;16
4;2;10;2;6;0 72 0 0 0;0;72;0 72 0 0 0;16
4;2;10;2;6;1 -9 1 0 0;1;-9;1 -9 1 0 0;16
4;3;10;4;6;1 -9 1 0 0;1;-9;1 -9 1 0 0;16
4;3;10;4;6;1 1 2 0 0;2;1;1 1 2 0 0;16
4;3;10;4;6;0 90 0 0 0;0;90;0 90 0 0 0;16
4;3;10;4;6;1 -10 1 0 0;1;-10;1 -10 1 0 0;16
5;-1;10;1;1;0 6 -1 0 0;-1;6;0 6 -1 0 0;32
5;0;10;1;5;1 -5 1 0 0;1;-5;1 -5 1 0 0;32
5;0;10;1;5;1 1 2 0 0;2;1;1 1 2 0 0;32
5;0;10;1;5;0 30 0 0 0;0;30;0 30 0 0 0;32
5;0;10;1;5;1 -6 1 0 0;1;-6;1 -6 1 0 0;32
5;1;10;1;5;1 -6 1 0 0;1;-6;1 -6 1 0 0;32
5;1;10;1;5;1 1 2 0 0;2;1;1 1 2 0 0;32
5;1;10;1;5;0 42 0 0 0;0;42;0 42 0 0 0;32
5;1;10;1;5;1 -7 1 0 0;1;-7;1 -7 1 0 0;32
5;2;10;2;5;1 -7 1 0 0;1;-7;1 -7 1 0 0;32
5;2;10;2;5;1 1 2 0 0;2;1;1 1 2 0 0;32
5;2;10;2;5;0 56 0 0 0;0;56;0 56 0 0 0;32
5;2;10;2;5;1 -8 1 0 0;1;-8;1 -8 1 0 0;32
5;3;10;4;5;1 -8 1 0 0;1;-8;1 -8 1 0 0;32
5;3;10;4;5;1 1 2 0 0;2;1;1 1 2 0 0;32
5;3;10;4;5;0 72 0 0 0;0;72;0 72 0 0 0;32
5;3;10;4;5;1 -9 1 0 0;1;-9;1 -9 1 0 0;32
5;4;10;8;5;1 -9 1 0 0;1;-9;1 -9 1 0 0;32
5;4;10;8;5;1 1 2 0 0;2;1;1 1 2 0 0;32
5;4;10;8;5;0 90 0 0 0;0;90;0 90 0 0 0;32
5;4;10;8;5;1 -10 1 0 0;1;-10;1 -10 1 0 0;32
6;-1;10;1;1;0 7 -1 0 0;-1;7;0 7 -1 0 0;64
6;0;10;1;4;1 -4 1 0 0;1;-4;1 -4 1 0 0;64
6;0;10;1;4;1 1 2 0 0;2;1;1 1 2 0 0;64
6;0;10;1;4;0 20 0 0 0;0;20;0 20 0 0 0;64
6;0;10;1;4;1 -5 1 0 0;1;-5;1 -5 1 0 0;64
6;1;10;1;4;1 -5 1 0 0;1;-5;1 -5 1 0 0;64
6;1;10;1;4;1 1 2 0 0;2;1;1 1 2 0 0;64
6;1;10;1;4;0 30 0 0 0;0;30;0 30 0 0 0;64
6;1;10;1;4;1 -6 1 0 0;1;-6;1 -6 1 0 0;64
6;2;10;2;4;1 -6 1 0 0;1;-6;1 -6 1 0 0;64
6;2;10;2;4;1 1 2 0 0;2;1;1 1 2 0 0;64
6;2;10;2;4;0 42 0 0 0;0;42;0 42 0 0 0;64
6;2;10;2;4;1 -7 1 0 0;1;-7;1 -7 1 0 0;64
6;3;10;4;4;1 -7 1 0 0;1;-7;1 -7 1 0 0;64
6;3;10;4;4;1 1 2 0 0;2;1;1 1 2 0 0;64
6;3;10;4;4;0 56 0 0 0;0;56;0 56 0 0 0;64
6;3;10;4;4;1 -8 1 0 0;1;-8;1 -8 1 0 0;64
6;4;10;8;4;1 -8 1 0 0;1;-8;1 -8 1 0 0;64
6;4;10;8;4;1 1 2 0 0;2;1;1 1 2 0 0;64
6;4;10;8;4;0 72 0 0 0;0;72;0 72 0 0 0;64
6;4;10;8;4;1 -9 1 0 0;1;-9;1 -9 1 0 0;64
6;5;10;16;4;1 -9 1 0 0;1;-9;1 -9 1 0 0;64
6;5;10;16;4;1 1 2 0 0;2;1;1 1 2 0 0;64
6;5;10;16;4;0 90 0 0 0;0;90;0 90 0 0 0;64
6;5;10;16;4;1 -10 1 0 0;1;-10;1 -10 1 0 0;64
7;-1;10;1;1;0 8 -1 0 0;-1;8;0 8 -1 0 0;128
7;0;10;1;3;1 -3 1 0 0;1;-3;1 -3 1 0 0;128
7;0;10;1;3;1 1 2 0 0;2;1;1 1 2 0 0;128
7;0;10;1;3;0 12 0 0 0;0;12;0 12 0 0 0;128
7;0;10;1;3;1 -4 1 0 0;1;-4;1 -4 1 0 0;128
7;1;10;1;3;1 -4 1 0 0;1;-4;1 -4 1 0 0;128
7;1;10;1;3;1 1 2 0 0;2;1;1 1 2 0 0;128
7;1;10;1;3;0 20 0 0 0;0;20;0 20 0 0 0;128
7;1;10;1;3;1 -5 1 0 0;1;-5;1 -5 1 0 0;128
7;2;10;2;3;1 -5 1 0 0;1;-5;1 -5 1 0 0;128
7;2;10;2;3;1 1 2 0 0;2;1;1 1 2 0 0;128
7;2;10;2;3;0 30 0 0 0;0;30;0 30 0 0 0;128
7;2;10;2;3;1 -6 1 0 0;1;-6;1 -6 1 0 0;128
7;3;10;4;3;1 -6 1 0 0;1;-6;1 -6 1 0 0;128
7;3;10;4;3;1 1 2 0 0;2;1;1 1 2 0 0;128
7;3;10;4;3;0 42 0 0 0;0;42;0 42 0 0 0;128
7;3;10;4;3;1 -7 1 0 0;1;-7;1 -7 1 0 0;128
7;4;10;8;3;1 -7 1 0 0;1;-7;1 -7 1 0 0;128
7;4;10;8;3;1 1 2 0 0;2;1;1 1 2 0 0;128
7;4;10;8;3;0 56 0 0 0;0;56;0 56 0 0 0;128
7;4;10;8;3;1 -8 1 0 0;1;-8;1 -8 1 0 0;128
7;5;10;16;3;1 -8 1 0 0;1;-8;1 -8 1 0 0;128
7;5;10;16;3;1 1 2 0 0;2;1;1 1 2 0 0;128
7;5;10;16;3;0 72 0 0 0;0;72;0 72 0 0 0;128
7;5;10;16;3;1 -9 1 0 0;1;-9;1 -9 1 0 0;128
7;6;10;32;3;1 -9 1 0 0;1;-9;1 -9 1 0 0;128
7;6;10;32;3;1 1 2 0 0;2;1;1 1 2 0 0;128
7;6;10;32;3;0 90 0 0 0;0;90;0 90 0 0 0;128
7;6;10;32;3;1 -10 1 0 0;1;-10;1 -10 1 0 0;128
8;-1;10;1;1;0 9 -1 0 0;-1;9;0 9 -1 0 0;256
8;0;10;1;2;1 -2 1 0 0;1;-2;1 -2 1 0 0;256
8;0;10;1;2;1 1 2 0 0;2;1;1 1 2 0 0;256
8;0;10;1;2;0 6 0 0 0;0;6;0 6 0 0 0;256
8;0;10;1;2;1 -3 1 0 0;1;-3;1 -3 1 0 0;256
8;1;10;1;2;1 -3 1 0 0;1;-3;1 -3 1 0 0;256
8;1;10;1;2;1 1 2 0 0;2;1;1 1 2 0 0;256
8;1;10;1;2;0 12 0 0 0;0;12;0 12 0 0 0;256
8;1;10;1;2;1 -4 1 0 0;1;-4;1 -4 1 0 0;256
8;2;10;2;2;1 -4 1 0 0;1;-4;1 -4 1 0 0;256
8;2;10;2;2;1 1 2 0 0;2;1;1 1 2 0 0;256
8;2;10;2;2;0 20 0 0 0;0;20;0 20 0 0 0;256
8;2;10;2;2;1 -5 1 0 0;1;-5;1 -5 1 0 0;256
8;3;10;4;2;1 -5 1 0 0;1;-5;1 -5 1 0 0;256
8;3;10;4;2;1 1 2 0 0;2;1;1 1 2 0 0;256
8;3;10;4;2;0 30 0 0 0;0;30;0 30 0 0 0;256
8;3;10;4;2;1 -6 1 0 0;1;-6;1 -6 1 0 0;256
8;4;10;8;2;1 -6 1 0 0;1;-6;1 -6 1 0 0;256
8;4;10;8;2;1 1 2 0 0;2;1;1 1 2 0 0;256
8;4;10;8;2;0 42 0 0 0;0;42;0 42 0 0 0;256
8;4;10;8;2;1 -7 1 0 0;1;-7;1 -7 1 0 0;256
8;5;10;16;2;1 -7 1 0 0;1;-7;1 -7 1 0 0;256
8;5;10;16;2;1 1 2 0 0;2;1;1 1 2 0 0;256
8;5;10;16;2;0 56 0 0 0;0;56;0 56 0 0 0;256
8;5;10;16;2;1 -8 1 0 0;1;-8;1 -8 1 0 0;256
8;6;10;32;2;1 -8 1 0 0;1;-8;1 -8 1 0 0;256
8;6;10;32;2;1 1 2 0 0;2;1;1 1 2 0 0;256
8;6;10;32;2;0 72 0 0 0;0;72;0 72 0 0 0;256
8;6;10;32;2;1 -9 1 0 0;1;-9;1 -9 1 0 0;256
8;7;10;64;2;1 -9 1 0 0;1;-9;1 -9 1 0 0;256
8;7;10;64;2;1 1 2 0 0;2;1;1 1 2 0 0;256
8;7;10;64;2;0 90 0 0 0;0;90;0 90 0 0 0;256
8;7;10;64;2;1 -10 1 0 0;1;-10;1 -10 1 0 0;256
9;-1;10;1;1;0 10 -1 0 0;-1;10;0 10 -1 0 0;512
9;0;10;1;1;1 -1 1 0 0;1;-1;1 -1 1 0 0;512
9;0;10;1;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;0;10;1;1;0 2 0 0 0;0;2;0 2 0 0 0;512
9;0;10;1;1;1 -2 1 0 0;1;-2;1 -2 1 0 0;512
9;1;10;1;1;1 -2 1 0 0;1;-2;1 -2 1 0 0;512
9;1;10;1;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;1;10;1;1;0 6 0 0 0;0;6;0 6 0 0 0;512
9;1;10;1;1;1 -3 1 0 0;1;-3;1 -3 1 0 0;512
9;2;10;2;1;1 -3 1 0 0;1;-3;1 -3 1 0 0;512
9;2;10;2;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;2;10;2;1;0 12 0 0 0;0;12;0 12 0 0 0;512
9;2;10;2;1;1 -4 1 0 0;1;-4;1 -4 1 0 0;512
9;3;10;4;1;1 -4 1 0 0;1;-4;1 -4 1 0 0;512
9;3;10;4;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;3;10;4;1;0 20 0 0 0;0;20;0 20 0 0 0;512
9;3;10;4;1;1 -5 1 0 0;1;-5;1 -5 1 0 0;512
9;4;10;8;1;1 -5 1 0 0;1;-5;1 -5 1 0 0;512
9;4;10;8;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;4;10;8;1;0 30 0 0 0;0;30;0 30 0 0 0;512
9;4;10;8;1;1 -6 1 0 0;1;-6;1 -6 1 0 0;512
9;5;10;16;1;1 -6 1 0 0;1;-6;1 -6 1 0 0;512
9;5;10;16;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;5;10;16;1;0 42 0 0 0;0;42;0 42 0 0 0;512
9;5;10;16;1;1 -7 1 0 0;1;-7;1 -7 1 0 0;512
9;6;10;32;1;1 -7 1 0 0;1;-7;1 -7 1 0 0;512
9;6;10;32;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;6;10;32;1;0 56 0 0 0;0;56;0 56 0 0 0;512
9;6;10;32;1;1 -8 1 0 0;1;-8;1 -8 1 0 0;512
9;7;10;64;1;1 -8 1 0 0;1;-8;1 -8 1 0 0;512
9;7;10;64;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;7;10;64;1;0 72 0 0 0;0;72;0 72 0 0 0;512
9;7;10;64;1;1 -9 1 0 0;1;-9;1 -9 1 0 0;512
9;8;10;128;1;1 -9 1 0 0;1;-9;1 -9 1 0 0;512
9;8;10;128;1;1 1 2 0 0;2;1;1 1 2 0 0;512
9;8;10;128;1;0 90 0 0 0;0;90;0 90 0 0 0;512
9;8;10;128;1;1 -10 1 0 0;1;-10;1 -10 1 0 0;512
2;-1;15;1;1;0 3 -1 0 0;-1;3;0 3 -1 0 0;4
2;0;15;1;13;1 -13 1 0 0;1;-13;1 -13 1 0 0;4
2;0;15;1;13;1 1 2 0 0;2;1;1 1 2 0 0;4
2;0;15;1;13;0 182 0 0 0;0;182;0 182 0 0 0;4
2;0;15;1;13;1 -14 1 0 0;1;-14;1 -14 1 0 0;4
2;1;15;1;13;1 -14 1 0 0;1;-14;1 -14 1 0 0;4
2;1;15;1;13;1 1 2 0 0;2;1;1 1 2 0 0;4
2;1;15;1;13;0 210 0 0 0;0;210;0 210 0 0 0;4
2;1;15;1;13;1 -15 1 0 0;1;-15;1 -15 1 0 0;4
3;-1;15;1;1;0 4 -1 0 0;-1;4;0 4 -1 0 0;8
3;0;15;1;12;1 -12 1 0 0;1;-12;1 -12 1 0 0;8
3;0;15;1;12;1 1 2 0 0;2;1;1 1 2 0 0;8
3;0;15;1;12;0 156 0 0 0;0;156;0 156 0 0 0;8
3;0;15;1;12;1 -13 1 0 0;1;-13;1 -13 1 0 0;8
3;1;15;1;12;1 -13 1 0 0;1;-13;1 -13 1 0 0;8
3;1;15;1;12;1 1 2 0 0;2;1;1 1 2 0 0;8
3;1;15;1;12;0 182 0 0 0;0;182;0 182 0 0 0;8
3;1;15;1;12;1 -14 1 0 0;1;-14;1 -14 1 0 0;8
3;2;15;2;12;1 -14 1 0 0;1;-14;1 -14 1 0 0;8
3;2;15;2;12;1 1 2 0 0;2;1;1 1 2 0 0;8
3;2;15;2;12;0 210 0 0 0;0;210;0 210 0 0 0;8
3;2;15;2;12;1 -15 1 0 0;1;-15;1 -15 1 0 0;8
4;-1;15;1;1;0 5 -1 0 0;-1;5;0 5 -1 0 0;16
4;0;15;1;11;1 -11 1 0 0;1;-11;1 -11 1 0 0;16
4;0;15;1;11;1 1 2 0 0;2;1;1 1 2 0 0;16
4;0;15;1;11;0 132 0 0 0;0;132;0 132 0 0 0;16
4;0;15;1;11;1 -12 1 0 0;1;-12;1 -12 1 0 0;16
4;1;15;1;11;1 -12 1 0 0;1;-12;1 -12 1 0 0;16
4;1;15;1;11;1 1 2 0 0;2;1;1 1 2 0 0;16
4;1;15;1;11;0 156 0 0 0;0;156;0 156 0 0 0;16
4;1;15;1;11;1 -13 1 0 0;1;-13;1 -13 1 0 0;16
4;2;15;2;11;1 -13 1 0 0;1;-13;1 -13 1 0 0;16
4;2;15;2;11;1 1 2 0 0;2;1;1 1 2 0 0;16
4;2;15;2;11;0 182 0 0 0;0;182;0 182 0 0 0;16
4;2;15;2;11;1 -14 1 0 0;1;-14;1 -14 1 0 0;16
4;3;15;4;11;1 -14 1 0 0;1;-14;1 -14 1 0 0;16
4;3;15;4;11;1 1 2 0 0;2;1;1 1 2 0 0;16
4;3;15;4;11;0 210 0 0 0;0;210;0 210 0 0 0;16
4;3;15;4;11;1 -15 1 0 0;1;-15;1 -15 1 0 0;16
5;-1;15;1;1;0 6 -1 0 0;-1;6;0 6 -1 0 0;32
5;0;15;1;10;1 -10 1 0 0;1;-10;1 -10 1 0 0;32
5;0;15;1;10;1 1 2 0 0;2;1;1 1 2 0 0;32
5;0;15;1;10;0 110 0 0 0;0;110;0 110 0 0 0;32
5;0;15;1;10;1 -11 1 0 0;1;-11;1 -11 1 0 0;32
5;1;15;1;10;1 -11 1 0 0;1;-11;1 -11 1 0 0;32
5;1;15;1;10;1 1 2 0 0;2;1;1 1 2 0 0;32
5;1;15;1;10;0 132 0 0 0;0;132;0 132 0 0 0;32
5;1;15;1;10;1 -12 1 0 0;1;-12;1 -12 1 0 0;32
5;2;15;2;10;1 -12 1 0 0;1;-12;1 -12 1 0 0;32
5;2;15;2;10;1 1 2 0 0;2;1;1 1 2 0 0;32
5;2;15;2;10;0 156 0 0 0;0;156;0 156 0 0 0;32
5;2;15;2;10;1 -13 1 0 0;1;-13;1 -13 1 0 0;32
5;3;15;4;10;1 -13 1 0 0;1;-13;1 -13 1 0 0;32
5;3;15;4;10;1 1 2 0 0;2;1;1 1 2 0 0;32
5;3;15;4;10;0 182 0 0 0;0;182;0 182 0 0 0;32
5;3;15;4;10;1 -14 1 0 0;1;-14;1 -14 1 0 0;32
5;4;15;8;10;1 -14 1 0 0;1;-14;1 -14 1 0 0;32
5;4;15;8;10;1 1 2 0 0;2;1;1 1 2 0 0;32
5;4;15;8;10;0 210 0 0 0;0;210;0 210 0 0 0;32
5;4;15;8;10;1 -15 1 0 0;1;-15;1 -15 1 0 0;32
6;-1;15;1;1;0 7 -1 0 0;-1;7;0 7 -1 0 0;64
6;0;15;1;9;1 -9 1 0 0;1;-9;1 -9 1 0 0;64
6;0;15;1;9;1 1 2 0 0;2;1;1 1 2 0 0;64
6;0;15;1;9;0 90 0 0 0;0;90;0 90 0 0 0;64
6;0;15;1;9;1 -10 1 0 0;1;-10;1 -10 1 0 0;64
6;1;15;1;9;1 -10 1 0 0;1;-10;1 -10 1 0 0;64
6;1;15;1;9;1 1 2 0 0;2;1;1 1 2 0 0;64
6;1;15;1;9;0 110 0 0 0;0;110;0 110 0 0 0;64
6;1;15;1;9;1 -11 1 0 0;1;-11;1 -11 1 0 0;64
6;2;15;2;9;1 -11 1 0 0;1;-11;1 -11 1 0 0;64
6;2;15;2;9;1 1 2 0 0;2;1;1 1 2 0 0;64
6;2;15;2;9;0 132 0 0 0;0;132;0 132 0 0 0;64
6;2;15;2;9;1 -12 1 0 0;1;-12;1 -12 1 0 0;64
6;3;15;4;9;1 -12 1 0 0;1;-12;1 -12 1 0 0;64
6;3;15;4;9;1 1 2 0 0;2;1;1 1 2 0 0;64
6;3;15;4;9;0 156 0 0 0;0;156;0 156 0 0 0;64
6;3;15;4;9;1 -13 1 0 0;1;-13;1 -13 1 0 0;64
6;4;15;8;9;1 -13 1 0 0;1;-13;1 -13 1 0 0;64
6;4;15;8;9;1 1 2 0 0;2;1;1 1 2 0 0;64
6;4;15;8;9;0 182 0 0 0;0;182;0 182 0 0 0;64
6;4;15;8;9;1 -14 1 0 0;1;-14;1 -14 1 0 0;64
6;5;15;16;9;1 -14 1 0 0;1;-14;1 -14 1 0 0;64
6;5;15;16;9;1 1 2 0 0;2;1;1 1 2 0 0;64
6;5;15;16;9;0 210 0 0 0;0;210;0 210 0 0 0;64
6;5;15;16;9;1 -15 1 0 0;1;-15;1 -15 1 0 0;64
7;-1;15;1;1;0 8 -1 0 0;-1;8;0 8 -1 0 0;128
7;0;15;1;8;1 -8 1 0 0;1;-8;1 -8 1 0 0;128
7;0;15;1;8;1 1 2 0 0;2;1;1 1 2 0 0;128
