"_id","_labels","d","determined","dimension","integerRange","maxFigPScalar","maxSetProductRange","muList","muListSize","n","one","pArray","predictedDetermined","predictedProbabilities","resultId","setProductRAngeIncrement","setProductRange","skipList","three","totalZero","two","vmResult","wNum","zero","_start","_end","_type"
"0",":Configure","","","3","200","1","3","","","","","[0, 0, 0, 0]","","","","3","3","","","","","","","",,,
"1",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600001","","","[false, false, false]","","","","","2","",,,
"2",":CreatedBy","","","","","","","","","","","[0, 2, 0, 0]","","","600014","","","[false, false, false]","","","","","2","",,,
"3",":DUndetermined","0","0","","","","","[]","1","0","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0, -0.0, 0.0, 0.0]","3","0",,,
"4",":CreatedBy","","","","","","","","","","","[0, 2, 0, 0]","","","600014","","","[false, false, false]","","","","","3","",,,
"5",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600001","","","[false, false, false]","","","","","0","",,,
"6",":DUndetermined","1","0","","","","","[1]","1","1","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0000000000000002, -3.0, -4.0, 6.0]","3","0",,,
"7",":BadPrediction:DUndetermined","0","0","","","","","[]","1","0","0","","1","[0.4954880851592699,0.5045119148407294]","","","","","0","0","0","[0.0, 3.0, 3.0, 1.0]","2","1",,,
"8",":CreatedBy","","","","","","","","","","","[1, 2, 0, 0]","","","600016","","","[false, false, false]","","","","","0","",,,
"9",":DDetermined","0","1","","","","","[]","1","0","0","","1","[0.46171761074186973,0.5382823892581298]","","","","","0","0","0","[0.0, 6.0]","0","1",,,
"10",":CreatedBy","","","","","","","","","","","[1, 2, 0, 0]","","","600016","","","[false, false, false]","","","","","1","",,,
"11",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600001","","","[false, false, false]","","","","","1","",,,
"12",":CreatedBy","","","","","","","","","","","[1, 2, 0, 0]","","","600016","","","[false, false, false]","","","","","2","",,,
"13",":DDetermined","0","1","","","","","[]","1","0","1","","1","[0.47742388130827007,0.5225761186917295]","","","","","0","1","0","[0.0, 6.0, 6.0]","1","0",,,
"14",":CreatedBy","","","","","","","","","","","[1, 2, 0, 0]","","","600016","","","[false, false, false]","","","","","3","",,,
"15",":DDetermined","4","1","","","","","[2, 2]","2","2","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 1.0000000000000004, -3.0, -4.0, 12.0]","3","0",,,
"16",":CreatedBy","","","","","","","","","","","[2, 2, 0, 0]","","","600017","","","[false, false, false]","","","","","0","",,,
"17",":CreatedBy","","","","","","","","","","","[2, 2, 0, 0]","","","600017","","","[false, false, false]","","","","","1","",,,
"18",":CreatedBy","","","","","","","","","","","[2, 2, 0, 0]","","","600017","","","[false, false, false]","","","","","2","",,,
"19",":CreatedBy","","","","","","","","","","","[2, 2, 0, 0]","","","600017","","","[false, false, false]","","","","","3","",,,
"20",":CreatedBy","","","","","","","","","","","[3, 2, 0, 0]","","","600018","","","[false, false, false]","","","","","0","",,,
"21",":CreatedBy","","","","","","","","","","","[3, 2, 0, 0]","","","600018","","","[false, false, false]","","","","","1","",,,
"22",":CreatedBy","","","","","","","","","","","[3, 2, 0, 0]","","","600018","","","[false, false, false]","","","","","2","",,,
"23",":CreatedBy","","","","","","","","","","","[3, 2, 0, 0]","","","600018","","","[false, false, false]","","","","","3","",,,
"24",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600001","","","[false, false, false]","","","","","3","",,,
"25",":DUndetermined","0","0","","","","","[]","1","0","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0, -3.0, -16.0, -0.0]","3","0",,,
"26",":CreatedBy","","","","","","","","","","","[0, 3, 0, 0]","","","600015","","","[false, false, false]","","","","","0","",,,
"27",":DDetermined","3","1","","","","","[3]","1","3","0","","1","[0.38077095208449435,0.6192290479155051]","","","","","0","2","1","[0.0, 3.0, -3.0, -18.0]","2","0",,,
"28",":CreatedBy","","","","","","","","","","","[0, 3, 0, 0]","","","600015","","","[false, false, false]","","","","","1","",,,
"29",":CreatedBy","","","","","","","","","","","[0, 3, 0, 0]","","","600015","","","[false, false, false]","","","","","2","",,,
"30",":CreatedBy","","","","","","","","","","","[0, 3, 0, 0]","","","600015","","","[false, false, false]","","","","","3","",,,
"31",":CreatedBy","","","","","","","","","","","[0, 3, 0, 0]","","","600019","","","[false, false, false]","","","","","0","",,,
"32",":CreatedBy","","","","","","","","","","","[0, 3, 0, 0]","","","600019","","","[false, false, false]","","","","","1","",,,
"33",":CreatedBy","","","","","","","","","","","[0, 3, 0, 0]","","","600019","","","[false, false, false]","","","","","2","",,,
"34",":CreatedBy","","","","","","","","","","","[0, 3, 0, 0]","","","600019","","","[false, false, false]","","","","","3","",,,
"35",":DUndetermined","1","0","","","","","[1]","1","1","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0000000000000009, -3.0, -16.0, 18.0]","3","0",,,
"36",":CreatedBy","","","","","","","","","","","[1, 3, 0, 0]","","","600021","","","[false, false, false]","","","","","0","",,,
"37",":CreatedBy","","","","","","","","","","","[1, 3, 0, 0]","","","600021","","","[false, false, false]","","","","","1","",,,
"38",":CreatedBy","","","","","","","","","","","[1, 3, 0, 0]","","","600021","","","[false, false, false]","","","","","2","",,,
"39",":CreatedBy","","","","","","","","","","","[1, 3, 0, 0]","","","600021","","","[false, false, false]","","","","","3","",,,
"40",":DUndetermined","2","0","","","","","[2]","1","2","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0000000000000018, -3.0, -16.0, 36.0]","3","0",,,
"41",":CreatedBy","","","","","","","","","","","[2, 3, 0, 0]","","","600022","","","[false, false, false]","","","","","0","",,,
"42",":CreatedBy","","","","","","","","","","","[2, 3, 0, 0]","","","600022","","","[false, false, false]","","","","","1","",,,
"43",":CreatedBy","","","","","","","","","","","[2, 3, 0, 0]","","","600022","","","[false, false, false]","","","","","2","",,,
"44",":CreatedBy","","","","","","","","","","","[2, 3, 0, 0]","","","600022","","","[false, false, false]","","","","","3","",,,
"45",":DDetermined","6","1","","","","","[3, 3]","2","3","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 1.0000000000000018, -3.0, -16.0, 48.0]","3","0",,,
"46",":CreatedBy","","","","","","","","","","","[3, 3, 0, 0]","","","600023","","","[false, false, false]","","","","","0","",,,
"47",":CreatedBy","","","","","","","","","","","[3, 3, 0, 0]","","","600023","","","[false, false, false]","","","","","1","",,,
"48",":CreatedBy","","","","","","","","","","","[3, 3, 0, 0]","","","600023","","","[false, false, false]","","","","","2","",,,
"49",":DDetermined","2","1","","","","","[1, 1]","2","1","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 1.0, -3.0, 2.0, -0.0]","3","0",,,
"50",":CreatedBy","","","","","","","","","","","[3, 3, 0, 0]","","","600023","","","[false, false, false]","","","","","3","",,,
"51",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600002","","","[false, false, false]","","","","","0","",,,
"52",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600004","","","[false, false, false]","","","","","0","",,,
"53",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600004","","","[false, false, false]","","","","","1","",,,
"54",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600004","","","[false, false, false]","","","","","2","",,,
"55",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600004","","","[false, false, false]","","","","","3","",,,
"56",":DDetermined","5","1","","","","","[1, 4]","2","4","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 1.0, -6.0, 5.0, -0.0]","3","0",,,
"57",":CreatedBy","","","","","","","","","","","[0, 0, 1, 0]","","","600024","","","[false, false, false]","","","","","0","",,,
"58",":DDetermined","3","1","","","","","[3]","1","3","0","","1","[0.38077095208449435,0.6192290479155051]","","","","","0","2","1","[0.0, 3.0, -9.0, 0.0]","2","0",,,
"59",":DDetermined","1","1","","","","","[1]","1","1","0","","1","[0.38077095208449435,0.6192290479155051]","","","","","0","2","1","[0.0, 3.0, -3.0, 0.0]","2","0",,,
"60",":CreatedBy","","","","","","","","","","","[0, 0, 1, 0]","","","600024","","","[false, false, false]","","","","","1","",,,
"61",":DDetermined","1","1","","","","","[1]","1","1","1","","1","[0.47742388130827007,0.5225761186917295]","","","","","0","1","0","[0.0, 6.0, -6.0]","1","0",,,
"62",":CreatedBy","","","","","","","","","","","[0, 0, 1, 0]","","","600024","","","[false, false, false]","","","","","2","",,,
"63",":CreatedBy","","","","","","","","","","","[0, 0, 1, 0]","","","600024","","","[false, false, false]","","","","","3","",,,
"64",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600002","","","[false, false, false]","","","","","1","",,,
"65",":CreatedBy","","","","","","","","","","","[1, 0, 1, 0]","","","600026","","","[false, false, false]","","","","","0","",,,
"66",":CreatedBy","","","","","","","","","","","[1, 0, 1, 0]","","","600026","","","[false, false, false]","","","","","1","",,,
"67",":CreatedBy","","","","","","","","","","","[1, 0, 1, 0]","","","600026","","","[false, false, false]","","","","","2","",,,
"68",":CreatedBy","","","","","","","","","","","[1, 0, 1, 0]","","","600026","","","[false, false, false]","","","","","3","",,,
"69",":DUndetermined","2","0","","","","","[2]","1","2","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0000000000000002, -6.0, 5.0, 6.0]","3","0",,,
"70",":CreatedBy","","","","","","","","","","","[2, 0, 1, 0]","","","600027","","","[false, false, false]","","","","","0","",,,
"71",":CreatedBy","","","","","","","","","","","[2, 0, 1, 0]","","","600027","","","[false, false, false]","","","","","1","",,,
"72",":CreatedBy","","","","","","","","","","","[2, 0, 1, 0]","","","600027","","","[false, false, false]","","","","","2","",,,
"73",":DDetermined","0","1","","","","","[]","1","0","1","","1","[0.47742388130827007,0.5225761186917295]","","","","","0","1","0","[0.0, 6.0, -0.0]","1","0",,,
"74",":CreatedBy","","","","","","","","","","","[2, 0, 1, 0]","","","600027","","","[false, false, false]","","","","","3","",,,
"75",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600002","","","[false, false, false]","","","","","2","",,,
"76",":DDetermined","6","1","","","","","[3, 3]","2","3","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 1.0000000000000004, -6.0, 5.0, 12.0]","3","0",,,
"77",":CreatedBy","","","","","","","","","","","[3, 0, 1, 0]","","","600028","","","[false, false, false]","","","","","0","",,,
"78",":CreatedBy","","","","","","","","","","","[3, 0, 1, 0]","","","600028","","","[false, false, false]","","","","","1","",,,
"79",":CreatedBy","","","","","","","","","","","[3, 0, 1, 0]","","","600028","","","[false, false, false]","","","","","2","",,,
"80",":CreatedBy","","","","","","","","","","","[3, 0, 1, 0]","","","600028","","","[false, false, false]","","","","","3","",,,
"81",":DUndetermined","0","0","","","","","[]","1","0","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0, -6.0, 11.0, -0.0]","3","0",,,
"82",":CreatedBy","","","","","","","","","","","[0, 1, 1, 0]","","","600020","","","[false, false, false]","","","","","0","",,,
"83",":CreatedBy","","","","","","","","","","","[0, 0, 0, 0]","","","600002","","","[false, false, false]","","","","","3","",,,
"84",":DDetermined","2","1","","","","","[1, 1]","2","1","0","","1","[0.38077095208449435,0.6192290479155051]","","","","","0","2","1","[0.0, 3.0, -9.0, 6.0]","2","0",,,
"85",":CreatedBy","","","","","","","","","","","[0, 1, 1, 0]","","","600020","","","[false, false, false]","","","","","1","",,,
"86",":CreatedBy","","","","","","","","","","","[0, 1, 1, 0]","","","600020","","","[false, false, false]","","","","","2","",,,
"87",":CreatedBy","","","","","","","","","","","[0, 1, 1, 0]","","","600020","","","[false, false, false]","","","","","3","",,,
"88",":CreatedBy","","","","","","","","","","","[1, 0, 0, 0]","","","600006","","","[false, false, false]","","","","","0","",,,
"89",":CreatedBy","","","","","","","","","","","[0, 1, 1, 0]","","","600029","","","[false, false, false]","","","","","0","",,,
"90",":CreatedBy","","","","","","","","","","","[0, 1, 1, 0]","","","600029","","","[false, false, false]","","","","","1","",,,
"91",":CreatedBy","","","","","","","","","","","[0, 1, 1, 0]","","","600029","","","[false, false, false]","","","","","2","",,,
"92",":CreatedBy","","","","","","","","","","","[0, 1, 1, 0]","","","600029","","","[false, false, false]","","","","","3","",,,
"93",":CreatedBy","","","","","","","","","","","[1, 0, 0, 0]","","","600006","","","[false, false, false]","","","","","1","",,,
"94",":DDetermined","3","1","","","","","[1, 1, 1]","3","1","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 0.9999999999999998, -6.0, 11.0, -6.0]","3","0",,,
"95",":CreatedBy","","","","","","","","","","","[1, 1, 1, 0]","","","600031","","","[false, false, false]","","","","","0","",,,
"96",":CreatedBy","","","","","","","","","","","[1, 1, 1, 0]","","","600031","","","[false, false, false]","","","","","1","",,,
"97",":CreatedBy","","","","","","","","","","","[1, 1, 1, 0]","","","600031","","","[false, false, false]","","","","","2","",,,
"98",":CreatedBy","","","","","","","","","","","[1, 1, 1, 0]","","","600031","","","[false, false, false]","","","","","3","",,,
"99",":CreatedBy","","","","","","","","","","","[2, 1, 1, 0]","","","600032","","","[false, false, false]","","","","","0","",,,
"100",":CreatedBy","","","","","","","","","","","[2, 1, 1, 0]","","","600032","","","[false, false, false]","","","","","1","",,,
"101",":CreatedBy","","","","","","","","","","","[2, 1, 1, 0]","","","600032","","","[false, false, false]","","","","","2","",,,
"102",":CreatedBy","","","","","","","","","","","[1, 0, 0, 0]","","","600006","","","[false, false, false]","","","","","2","",,,
"103",":CreatedBy","","","","","","","","","","","[2, 1, 1, 0]","","","600032","","","[false, false, false]","","","","","3","",,,
"104",":CreatedBy","","","","","","","","","","","[1, 0, 0, 0]","","","600006","","","[false, false, false]","","","","","3","",,,
"105",":CreatedBy","","","","","","","","","","","[3, 1, 1, 0]","","","600033","","","[false, false, false]","","","","","0","",,,
"106",":CreatedBy","","","","","","","","","","","[2, 0, 0, 0]","","","600007","","","[false, false, false]","","","","","0","",,,
"107",":CreatedBy","","","","","","","","","","","[3, 1, 1, 0]","","","600033","","","[false, false, false]","","","","","1","",,,
"108",":CreatedBy","","","","","","","","","","","[3, 1, 1, 0]","","","600033","","","[false, false, false]","","","","","2","",,,
"109",":CreatedBy","","","","","","","","","","","[3, 1, 1, 0]","","","600033","","","[false, false, false]","","","","","3","",,,
"110",":CreatedBy","","","","","","","","","","","[0, 2, 1, 0]","","","600030","","","[false, false, false]","","","","","0","",,,
"111",":CreatedBy","","","","","","","","","","","[0, 2, 1, 0]","","","600030","","","[false, false, false]","","","","","1","",,,
"112",":CreatedBy","","","","","","","","","","","[0, 2, 1, 0]","","","600030","","","[false, false, false]","","","","","2","",,,
"113",":CreatedBy","","","","","","","","","","","[2, 0, 0, 0]","","","600007","","","[false, false, false]","","","","","1","",,,
"114",":CreatedBy","","","","","","","","","","","[0, 2, 1, 0]","","","600030","","","[false, false, false]","","","","","3","",,,
"115",":CreatedBy","","","","","","","","","","","[0, 2, 1, 0]","","","600034","","","[false, false, false]","","","","","0","",,,
"116",":CreatedBy","","","","","","","","","","","[0, 2, 1, 0]","","","600034","","","[false, false, false]","","","","","1","",,,
"117",":CreatedBy","","","","","","","","","","","[0, 2, 1, 0]","","","600034","","","[false, false, false]","","","","","2","",,,
"118",":CreatedBy","","","","","","","","","","","[2, 0, 0, 0]","","","600007","","","[false, false, false]","","","","","2","",,,
"119",":CreatedBy","","","","","","","","","","","[0, 2, 1, 0]","","","600034","","","[false, false, false]","","","","","3","",,,
"120",":CreatedBy","","","","","","","","","","","[1, 2, 1, 0]","","","600036","","","[false, false, false]","","","","","0","",,,
"121",":CreatedBy","","","","","","","","","","","[1, 2, 1, 0]","","","600036","","","[false, false, false]","","","","","1","",,,
"122",":CreatedBy","","","","","","","","","","","[1, 2, 1, 0]","","","600036","","","[false, false, false]","","","","","2","",,,
"123",":CreatedBy","","","","","","","","","","","[2, 0, 0, 0]","","","600007","","","[false, false, false]","","","","","3","",,,
"124",":CreatedBy","","","","","","","","","","","[1, 2, 1, 0]","","","600036","","","[false, false, false]","","","","","3","",,,
"125",":DUndetermined","3","0","","","","","[3]","1","3","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 0.9999999999999998, -3.0, 2.0, -6.0]","3","0",,,
"126",":CreatedBy","","","","","","","","","","","[2, 2, 1, 0]","","","600037","","","[false, false, false]","","","","","0","",,,
"127",":CreatedBy","","","","","","","","","","","[2, 2, 1, 0]","","","600037","","","[false, false, false]","","","","","1","",,,
"128",":CreatedBy","","","","","","","","","","","[2, 2, 1, 0]","","","600037","","","[false, false, false]","","","","","2","",,,
"129",":CreatedBy","","","","","","","","","","","[2, 2, 1, 0]","","","600037","","","[false, false, false]","","","","","3","",,,
"130",":CreatedBy","","","","","","","","","","","[3, 2, 1, 0]","","","600038","","","[false, false, false]","","","","","0","",,,
"131",":CreatedBy","","","","","","","","","","","[3, 2, 1, 0]","","","600038","","","[false, false, false]","","","","","1","",,,
"132",":CreatedBy","","","","","","","","","","","[3, 2, 1, 0]","","","600038","","","[false, false, false]","","","","","2","",,,
"133",":CreatedBy","","","","","","","","","","","[3, 0, 0, 0]","","","600008","","","[false, false, false]","","","","","0","",,,
"134",":CreatedBy","","","","","","","","","","","[3, 2, 1, 0]","","","600038","","","[false, false, false]","","","","","3","",,,
"135",":CreatedBy","","","","","","","","","","","[0, 3, 1, 0]","","","600035","","","[false, false, false]","","","","","0","",,,
"136",":CreatedBy","","","","","","","","","","","[0, 3, 1, 0]","","","600035","","","[false, false, false]","","","","","1","",,,
"137",":CreatedBy","","","","","","","","","","","[0, 3, 1, 0]","","","600035","","","[false, false, false]","","","","","2","",,,
"138",":CreatedBy","","","","","","","","","","","[0, 3, 1, 0]","","","600035","","","[false, false, false]","","","","","3","",,,
"139",":CreatedBy","","","","","","","","","","","[0, 3, 1, 0]","","","600039","","","[false, false, false]","","","","","0","",,,
"140",":CreatedBy","","","","","","","","","","","[0, 3, 1, 0]","","","600039","","","[false, false, false]","","","","","1","",,,
"141",":CreatedBy","","","","","","","","","","","[0, 3, 1, 0]","","","600039","","","[false, false, false]","","","","","2","",,,
"142",":CreatedBy","","","","","","","","","","","[0, 3, 1, 0]","","","600039","","","[false, false, false]","","","","","3","",,,
"143",":CreatedBy","","","","","","","","","","","[1, 3, 1, 0]","","","600041","","","[false, false, false]","","","","","0","",,,
"144",":CreatedBy","","","","","","","","","","","[1, 3, 1, 0]","","","600041","","","[false, false, false]","","","","","1","",,,
"145",":CreatedBy","","","","","","","","","","","[1, 3, 1, 0]","","","600041","","","[false, false, false]","","","","","2","",,,
"146",":CreatedBy","","","","","","","","","","","[1, 3, 1, 0]","","","600041","","","[false, false, false]","","","","","3","",,,
"147",":CreatedBy","","","","","","","","","","","[2, 3, 1, 0]","","","600042","","","[false, false, false]","","","","","0","",,,
"148",":CreatedBy","","","","","","","","","","","[2, 3, 1, 0]","","","600042","","","[false, false, false]","","","","","1","",,,
"149",":CreatedBy","","","","","","","","","","","[2, 3, 1, 0]","","","600042","","","[false, false, false]","","","","","2","",,,
"150",":CreatedBy","","","","","","","","","","","[2, 3, 1, 0]","","","600042","","","[false, false, false]","","","","","3","",,,
"151",":CreatedBy","","","","","","","","","","","[3, 3, 1, 0]","","","600043","","","[false, false, false]","","","","","0","",,,
"152",":CreatedBy","","","","","","","","","","","[3, 3, 1, 0]","","","600043","","","[false, false, false]","","","","","1","",,,
"153",":CreatedBy","","","","","","","","","","","[3, 3, 1, 0]","","","600043","","","[false, false, false]","","","","","2","",,,
"154",":CreatedBy","","","","","","","","","","","[3, 3, 1, 0]","","","600043","","","[false, false, false]","","","","","3","",,,
"155",":CreatedBy","","","","","","","","","","","[0, 0, 1, 0]","","","600025","","","[false, false, false]","","","","","0","",,,
"156",":CreatedBy","","","","","","","","","","","[0, 0, 1, 0]","","","600025","","","[false, false, false]","","","","","1","",,,
"157",":CreatedBy","","","","","","","","","","","[0, 0, 1, 0]","","","600025","","","[false, false, false]","","","","","2","",,,
"158",":CreatedBy","","","","","","","","","","","[0, 0, 1, 0]","","","600025","","","[false, false, false]","","","","","3","",,,
"159",":DDetermined","8","1","","","","","[1, 7]","2","7","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 1.0, -9.0, 8.0, -0.0]","3","0",,,
"160",":CreatedBy","","","","","","","","","","","[0, 0, 2, 0]","","","600044","","","[false, false, false]","","","","","0","",,,
"161",":DDetermined","5","1","","","","","[5]","1","5","0","","1","[0.38077095208449435,0.6192290479155051]","","","","","0","2","1","[0.0, 3.0, -15.0, 0.0]","2","0",,,
"162",":CreatedBy","","","","","","","","","","","[0, 0, 2, 0]","","","600044","","","[false, false, false]","","","","","1","",,,
"163",":DDetermined","2","1","","","","","[2]","1","2","1","","1","[0.47742388130827007,0.5225761186917295]","","","","","0","1","0","[0.0, 6.0, -12.0]","1","0",,,
"164",":CreatedBy","","","","","","","","","","","[0, 0, 2, 0]","","","600044","","","[false, false, false]","","","","","2","",,,
"165",":CreatedBy","","","","","","","","","","","[0, 0, 2, 0]","","","600044","","","[false, false, false]","","","","","3","",,,
"166",":CreatedBy","","","","","","","","","","","[1, 0, 2, 0]","","","600046","","","[false, false, false]","","","","","0","",,,
"167",":CreatedBy","","","","","","","","","","","[1, 0, 2, 0]","","","600046","","","[false, false, false]","","","","","1","",,,
"168",":CreatedBy","","","","","","","","","","","[1, 0, 2, 0]","","","600046","","","[false, false, false]","","","","","2","",,,
"169",":CreatedBy","","","","","","","","","","","[1, 0, 2, 0]","","","600046","","","[false, false, false]","","","","","3","",,,
"170",":DUndetermined","2","0","","","","","[2]","1","2","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0000000000000004, -9.0, 8.0, 12.0]","3","0",,,
"171",":CreatedBy","","","","","","","","","","","[2, 0, 2, 0]","","","600047","","","[false, false, false]","","","","","0","",,,
"172",":CreatedBy","","","","","","","","","","","[2, 0, 2, 0]","","","600047","","","[false, false, false]","","","","","1","",,,
"173",":CreatedBy","","","","","","","","","","","[2, 0, 2, 0]","","","600047","","","[false, false, false]","","","","","2","",,,
"174",":CreatedBy","","","","","","","","","","","[2, 0, 2, 0]","","","600047","","","[false, false, false]","","","","","3","",,,
"175",":DUndetermined","3","0","","","","","[3]","1","3","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0000000000000009, -9.0, 8.0, 30.0]","3","0",,,
"176",":CreatedBy","","","","","","","","","","","[3, 0, 2, 0]","","","600048","","","[false, false, false]","","","","","0","",,,
"177",":CreatedBy","","","","","","","","","","","[3, 0, 2, 0]","","","600048","","","[false, false, false]","","","","","1","",,,
"178",":CreatedBy","","","","","","","","","","","[3, 0, 2, 0]","","","600048","","","[false, false, false]","","","","","2","",,,
"179",":CreatedBy","","","","","","","","","","","[3, 0, 2, 0]","","","600048","","","[false, false, false]","","","","","3","",,,
"180",":DDetermined","8","1","","","","","[4, 4]","2","4","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 1.0, -9.0, 20.0, -0.0]","3","0",,,
"181",":CreatedBy","","","","","","","","","","","[0, 1, 2, 0]","","","600040","","","[false, false, false]","","","","","0","",,,
"182",":DDetermined","4","1","","","","","[1, 3]","2","3","0","","1","[0.38077095208449435,0.6192290479155051]","","","","","0","2","1","[0.0, 3.0, -15.0, 12.0]","2","0",,,
"183",":CreatedBy","","","","","","","","","","","[0, 1, 2, 0]","","","600040","","","[false, false, false]","","","","","1","",,,
"184",":CreatedBy","","","","","","","","","","","[0, 1, 2, 0]","","","600040","","","[false, false, false]","","","","","2","",,,
"185",":CreatedBy","","","","","","","","","","","[0, 1, 2, 0]","","","600040","","","[false, false, false]","","","","","3","",,,
"186",":CreatedBy","","","","","","","","","","","[0, 1, 2, 0]","","","600049","","","[false, false, false]","","","","","0","",,,
"187",":CreatedBy","","","","","","","","","","","[0, 1, 2, 0]","","","600049","","","[false, false, false]","","","","","1","",,,
"188",":CreatedBy","","","","","","","","","","","[0, 1, 2, 0]","","","600049","","","[false, false, false]","","","","","2","",,,
"189",":CreatedBy","","","","","","","","","","","[0, 1, 2, 0]","","","600049","","","[false, false, false]","","","","","3","",,,
"190",":CreatedBy","","","","","","","","","","","[3, 0, 0, 0]","","","600008","","","[false, false, false]","","","","","1","",,,
"191",":DDetermined","6","1","","","","","[1, 1, 4]","3","4","0","","1","[0.35596511830311056,0.6440348816968889]","","","","","1","3","0","[0.0, 0.9999999999999996, -9.0, 20.0, -12.0]","3","0",,,
"192",":CreatedBy","","","","","","","","","","","[3, 0, 0, 0]","","","600008","","","[false, false, false]","","","","","2","",,,
"193",":CreatedBy","","","","","","","","","","","[1, 1, 2, 0]","","","600051","","","[false, false, false]","","","","","0","",,,
"194",":CreatedBy","","","","","","","","","","","[3, 0, 0, 0]","","","600008","","","[false, false, false]","","","","","3","",,,
"195",":CreatedBy","","","","","","","","","","","[1, 1, 2, 0]","","","600051","","","[false, false, false]","","","","","1","",,,
"196",":CreatedBy","","","","","","","","","","","[1, 1, 2, 0]","","","600051","","","[false, false, false]","","","","","2","",,,
"197",":CreatedBy","","","","","","","","","","","[1, 1, 2, 0]","","","600051","","","[false, false, false]","","","","","3","",,,
"198",":CreatedBy","","","","","","","","","","","[2, 1, 2, 0]","","","600052","","","[false, false, false]","","","","","0","",,,
"199",":CreatedBy","","","","","","","","","","","[2, 1, 2, 0]","","","600052","","","[false, false, false]","","","","","1","",,,
"200",":CreatedBy","","","","","","","","","","","[2, 1, 2, 0]","","","600052","","","[false, false, false]","","","","","2","",,,
"201",":CreatedBy","","","","","","","","","","","[0, 1, 0, 0]","","","600003","","","[false, false, false]","","","","","0","",,,
"202",":CreatedBy","","","","","","","","","","","[2, 1, 2, 0]","","","600052","","","[false, false, false]","","","","","3","",,,
"203",":DUndetermined","3","0","","","","","[3]","1","3","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 0.9999999999999998, -9.0, 20.0, -6.0]","3","0",,,
"204",":CreatedBy","","","","","","","","","","","[3, 1, 2, 0]","","","600053","","","[false, false, false]","","","","","0","",,,
"205",":CreatedBy","","","","","","","","","","","[3, 1, 2, 0]","","","600053","","","[false, false, false]","","","","","1","",,,
"206",":CreatedBy","","","","","","","","","","","[0, 1, 0, 0]","","","600003","","","[false, false, false]","","","","","1","",,,
"207",":CreatedBy","","","","","","","","","","","[3, 1, 2, 0]","","","600053","","","[false, false, false]","","","","","2","",,,
"208",":CreatedBy","","","","","","","","","","","[3, 1, 2, 0]","","","600053","","","[false, false, false]","","","","","3","",,,
"209",":DUndetermined","0","0","","","","","[]","1","0","1","","0","[0.5112520423657562,0.4887479576342433]","","","","","0","1","0","[0.0, 1.0, -9.0, 26.0, -0.0]","3","0",,,
"210",":CreatedBy","","","","","","","","","","","[0, 2, 2, 0]","","","600050","","","[false, false, false]","","","","","0","",,,
"211",":CreatedBy","","","","","","","","","","","[0, 1, 0, 0]","","","600003","","","[false, false, false]","","","","","2","",,,
"212",":DDetermined","4","1","","","","","[2, 2]","2","2","0","","1","[0.38077095208449435,0.6192290479155051]","","","","","0","2","1","[0.0, 3.0, -15.0, 18.0]","2","0",,,
"213",":CreatedBy","","","","","","","","","","","[0, 1, 0, 0]","","","600003","","","[false, false, false]","","","","","3","",,,
